is_attack,attack_cat,dur,proto,sbytes,dbytes,ct_src_ltm,ct_dst_ltm
Normal,Normal,2.152578,tcp,1684,10168,6,7
Normal,Normal,0.099048,tcp,4238,63878,4,6
Normal,Normal,0.060868,tcp,2854,30622,2,5
Normal,Normal,0.223404,tcp,424,8824,4,7
Normal,Normal,3.396707,tcp,22632,979354,7,4
Normal,Normal,1.097594,tcp,2934,3742,7,8
Normal,Normal,0.17411,tcp,4238,63878,2,3
Normal,Normal,1.315033,tcp,1580,10168,1,3
Normal,Normal,0.004724,udp,568,312,4,5
Normal,Normal,0.001143,udp,146,178,5,1
Normal,Normal,0.005294,tcp,4232,2456,4,6
Normal,Normal,0.007889,tcp,2230,13288,3,3
Normal,Normal,0.832058,tcp,7816,16782,3,5
Normal,Normal,0.00134,udp,146,178,7,8
Normal,Normal,0.001908,udp,528,304,5,2
Normal,Normal,0.00127,udp,130,162,7,5
Normal,Normal,0.146753,tcp,2854,30622,3,2
Normal,Normal,0.004795,udp,568,312,7,5
Normal,Normal,0.097054,tcp,4862,77276,4,2
Normal,Normal,0.000996,udp,130,162,1,1
Normal,Normal,0.009809,tcp,424,8824,5,2
Normal,Normal,0.087618,tcp,4654,71730,5,5
Normal,Normal,0.462978,tcp,5080,3080,13,5
Normal,Normal,0.22296,tcp,8928,320,4,7
Normal,Normal,0.091015,tcp,4238,63878,4,2
Normal,Normal,0.326474,tcp,424,8824,1,2
Normal,Normal,0.032619,tcp,2934,3742,5,2
Normal,Normal,0.20754,tcp,1540,1644,13,4
Normal,Normal,0.008425,tcp,2158,1918,2,3
Normal,Normal,0.182601,tcp,4908,2448,6,5
Normal,Normal,6.620898,tcp,23600,1094788,1,1
Normal,Normal,0.81685,tcp,37518,3172,3,2
Normal,Normal,0.016986,tcp,2958,32368,5,1
Normal,Normal,0.959735,tcp,2934,3740,2,2
Normal,Normal,0.027095,tcp,2958,30622,2,2
Normal,Normal,0.103982,tcp,4446,71834,3,2
Normal,Normal,0.103454,tcp,320,1828,2,1
Normal,Normal,0.072728,tcp,4862,79882,3,1
Normal,Normal,0.005072,tcp,2158,1918,3,3
Normal,Normal,0.001004,udp,146,178,2,3
Normal,Normal,1.826002,tcp,1684,10168,7,7
Normal,Normal,0.163958,tcp,4862,77276,4,3
Normal,Normal,0.048732,tcp,4238,63878,2,2
Normal,Normal,0.001042,udp,146,178,4,6
Normal,Normal,0.001131,udp,146,178,1,2
Normal,Normal,0.203785,tcp,1540,1644,13,4
Normal,Normal,1.765087,tcp,1098,10064,1,5
Normal,Normal,1.548576,tcp,11618,495632,3,2
Normal,Normal,0.02368,tcp,37268,3380,3,2
Normal,Normal,0.00191,udp,528,304,4,4
Normal,Normal,0.005072,tcp,2158,1918,3,3
Normal,Normal,0.224384,tcp,424,8824,13,3
Normal,Normal,0.000988,udp,146,178,6,2
Normal,Normal,0.004594,udp,568,312,4,6
Normal,Normal,0.001042,udp,146,178,4,6
Normal,Normal,0.001028,udp,146,178,3,2
Normal,Normal,0.005072,tcp,2158,1918,3,3
Normal,Normal,3e-06,udp,178,0,1,1
Normal,Normal,0.264399,udp,568,312,4,2
Normal,Normal,0.001062,udp,146,178,1,3
Normal,Normal,0.067051,tcp,4862,79882,3,1
Normal,Normal,0.000984,udp,130,162,5,1
Normal,Normal,0.057906,tcp,4238,63878,3,1
Normal,Normal,0.151659,tcp,1540,1644,13,4
Normal,Normal,0.004485,udp,568,312,7,3
Normal,Normal,1.02311,tcp,1580,10168,1,2
Normal,Normal,0.001334,udp,146,178,3,2
Normal,Normal,0.001004,udp,130,162,1,1
Normal,Normal,0.049262,tcp,37268,3380,2,6
Normal,Normal,0.027894,tcp,3806,52014,4,5
Normal,Normal,0.005255,udp,568,312,4,4
Normal,Normal,1.039398,tcp,1684,10168,2,1
Normal,Normal,0.040947,tcp,37268,3380,2,5
Normal,Normal,0.080762,tcp,4966,77276,2,2
Normal,Normal,0.00411,tcp,1040,824,2,3
Normal,Normal,23.483152,tcp,18370,1078900,5,2
Normal,Normal,0.157698,tcp,4862,77276,1,1
Normal,Normal,0.001017,udp,146,178,2,3
Normal,Normal,0.84257,tcp,2934,3740,13,3
Normal,Normal,0.001132,udp,132,164,2,2
Normal,Normal,7.284156,tcp,24536,1094788,2,3
Normal,Normal,0.105991,tcp,3806,52014,7,5
Normal,Normal,0.006193,tcp,424,8824,2,2
Normal,Normal,0.001046,udp,146,178,4,6
Normal,Normal,0.001605,udp,528,304,13,5
Normal,Normal,0.656866,tcp,12472,12716,4,1
Normal,Normal,1.006861,tcp,1684,10168,3,2
Normal,Normal,0.00105,udp,130,162,2,1
Normal,Normal,0.001143,udp,146,178,3,1
Normal,Normal,0.004878,udp,568,304,5,7
Normal,Normal,0.005697,tcp,8928,320,5,4
Normal,Normal,0.001011,udp,132,164,13,5
Normal,Normal,0.061962,tcp,4862,77276,2,6
Normal,Normal,1.00583,tcp,1580,10168,2,1
Normal,Normal,0.534676,tcp,37518,3172,2,6
Normal,Normal,0.005072,tcp,2158,1918,4,3
Normal,Normal,0.001814,udp,528,304,3,5
Normal,Normal,0.012264,tcp,1044,824,13,5
Normal,Normal,0.044011,tcp,3062,32368,3,1
Normal,Normal,0.001018,udp,146,178,2,2
Normal,Normal,1.176963,tcp,2918,17186,2,1
Normal,Normal,0.996157,tcp,37268,3276,1,4
Normal,Normal,7.418479,tcp,18370,1048890,1,1
Normal,Normal,0.005503,udp,568,312,13,5
Normal,Normal,0.001097,udp,146,178,2,6
Normal,Normal,0.001055,udp,130,162,1,1
Normal,Normal,0.158026,tcp,4550,71834,4,3
Normal,Normal,1.004846,tcp,1580,10168,3,3
Normal,Normal,0.024882,tcp,2854,30622,3,6
Normal,Normal,10.488458,tcp,37490,1641360,1,5
Normal,Normal,0.001586,udp,528,304,7,3
Normal,Normal,0.106182,tcp,3806,52014,4,6
Normal,Normal,0.569567,tcp,424,8824,2,6
Normal,Normal,0.206001,tcp,4862,77276,1,1
Normal,Normal,1.073892,tcp,1580,10168,1,2
Normal,Normal,0.005052,tcp,4352,2456,5,7
Normal,Normal,0.007803,tcp,4560,2456,5,3
Normal,Normal,0.015974,tcp,2334,13288,3,1
Normal,Normal,0.046055,tcp,4238,63878,2,3
Normal,Normal,0.001043,udp,130,162,3,5
Normal,Normal,0.070073,tcp,4238,63878,4,3
Normal,Normal,0.031915,tcp,7816,16782,2,1
Normal,Normal,0.003823,tcp,320,1884,5,4
Normal,Normal,0.001038,udp,130,162,1,1
Normal,Normal,0.019046,tcp,2230,13288,3,6
Normal,Normal,0.001069,udp,146,178,3,5
Normal,Normal,0.001816,udp,520,304,5,7
Normal,Normal,0.002856,tcp,320,1890,9,3
Normal,Normal,0.005523,tcp,2158,1918,1,3
Normal,Normal,0.006684,tcp,4560,2456,4,4
Normal,Normal,0.033099,tcp,2958,32368,13,1
Normal,Normal,2.140068,tcp,24940,49162,4,5
Normal,Normal,1.342933,tcp,7816,16782,1,3
Normal,Normal,0.005072,tcp,2158,1918,4,3
Normal,Normal,0.026026,tcp,2934,3740,9,3
Normal,Normal,1.104916,tcp,1580,10168,1,4
Normal,Normal,0.048162,tcp,528,8824,5,7
Normal,Normal,0.001045,udp,130,162,6,2
Normal,Normal,0.157035,tcp,4238,63878,1,2
Normal,Normal,42.809746,tcp,18474,1087890,1,3
Normal,Normal,0.073699,tcp,4966,77276,2,2
Normal,Normal,0.015551,tcp,2854,30622,5,3
Normal,Normal,0.106901,tcp,4550,71834,7,5
Normal,Normal,0.001778,udp,528,304,9,6
Normal,Normal,0.023737,tcp,2934,3740,6,4
Normal,Normal,0.049888,tcp,4238,63878,2,6
Normal,Normal,41.001255,tcp,18994,1087890,1,2
Normal,Normal,0.020544,tcp,2958,30622,3,1
Normal,Normal,0.00836,tcp,2230,13288,7,3
Normal,Normal,0.005132,tcp,2158,1918,2,1
Normal,Normal,0.002831,tcp,320,1828,6,4
Normal,Normal,0.076017,tcp,4862,77276,2,2
Normal,Normal,1.08016,tcp,1684,10168,13,5
Normal,Normal,0.00485,udp,568,312,5,3
Normal,Normal,0.001066,udp,146,178,4,5
Normal,Normal,1.189808,tcp,30018,3276,1,4
Normal,Normal,0.038494,tcp,2854,30622,4,1
Normal,Normal,0.046488,tcp,320,1828,2,2
Normal,Normal,0.00107,udp,130,162,4,10
Normal,Normal,0.001065,udp,146,178,5,2
Normal,Normal,0.108768,tcp,4862,79882,2,3
Normal,Normal,0.000929,udp,146,178,4,2
Normal,Normal,0.219858,tcp,1540,1644,13,4
Normal,Normal,0.096756,tcp,2854,30622,2,1
Normal,Normal,0.334946,tcp,320,1828,12,6
Normal,Normal,0.359033,tcp,4752,3080,3,5
Normal,Normal,0.002199,udp,528,304,3,4
Normal,Normal,0.001038,udp,146,178,2,3
Normal,Normal,0.034985,tcp,2958,32368,3,3
Normal,Normal,0.179038,tcp,2958,32368,2,6
Normal,Normal,0.157101,tcp,2262,1918,3,4
Normal,Normal,1.050977,tcp,2934,3740,5,7
Normal,Normal,1.171023,tcp,37518,3276,5,4
Normal,Normal,0.029156,tcp,2958,30622,2,4
Normal,Normal,1.009985,tcp,1684,10168,3,2
Normal,Normal,1.174797,tcp,18890,1087890,3,2
Normal,Normal,0.034898,tcp,2958,30518,12,2
Normal,Normal,0.001008,udp,146,178,5,3
Normal,Normal,1.14625,tcp,1684,10168,5,7
Normal,Normal,1.015772,tcp,1684,10168,6,2
Normal,Normal,0.005212,tcp,2158,1918,2,2
Normal,Normal,0.001006,udp,146,178,9,2
Normal,Normal,0.037093,udp,528,304,2,1
Normal,Normal,0.029019,tcp,2958,32368,3,3
Normal,Normal,0.397964,tcp,5080,3080,9,6
Normal,Normal,0.290482,tcp,8928,320,1,10
Normal,Normal,0.031945,tcp,2958,32368,2,2
Normal,Normal,0.01005,tcp,2126,13288,5,3
Normal,Normal,0.048649,tcp,4966,79882,7,2
Normal,Normal,0.09782,tcp,37232,3380,4,1
Normal,Normal,0.001085,udp,130,162,9,6
Normal,Normal,1.807622,tcp,37268,3172,3,3
Normal,Normal,0.201886,tcp,1540,1644,2,2
Normal,Normal,0.005489,tcp,8928,320,6,4
Normal,Normal,0.00467,udp,568,312,3,5
Normal,Normal,0.000921,udp,146,178,1,2
Normal,Normal,0.004793,udp,568,312,9,6
Normal,Normal,0.22243,tcp,8928,320,2,1
Normal,Normal,0.046138,tcp,2158,1918,2,2
Normal,Normal,0.009008,tcp,2230,13288,2,3
Normal,Normal,1.153221,tcp,1580,10168,7,2
Normal,Normal,0.206091,tcp,1540,1644,12,10
Normal,Normal,0.448898,tcp,37232,3276,9,2
Normal,Normal,0.865786,tcp,7816,16782,1,4
Normal,Normal,0.001038,udp,146,178,3,2
Normal,Normal,0.005258,udp,568,312,3,4
Normal,Normal,0.590801,tcp,424,8824,12,6
Normal,Normal,0.034011,tcp,4550,71834,4,2
Normal,Normal,0.005077,tcp,8928,320,9,3
Normal,Normal,0.064274,tcp,4862,77276,3,1
Normal,Normal,0.547855,tcp,5080,3080,5,3
Normal,Normal,0.612091,tcp,8928,320,3,4
Normal,Normal,0.001001,udp,146,178,1,1
Normal,Normal,0.046368,tcp,320,1890,3,1
Normal,Normal,0.02363,tcp,2958,32368,5,2
Normal,Normal,0.185344,tcp,2958,32368,3,6
Normal,Normal,0.045976,tcp,2854,32472,3,4
Normal,Normal,0.000934,udp,130,162,2,6
Normal,Normal,0.297341,tcp,4976,2872,3,4
Normal,Normal,0.001071,udp,146,178,5,4
Normal,Normal,0.133211,tcp,2854,30622,3,2
Normal,Normal,0.222399,tcp,8928,320,5,7
Normal,Normal,0.208314,udp,568,312,5,3
Normal,Normal,0.007926,tcp,2230,13288,5,2
Normal,Normal,0.043123,tcp,2854,30622,3,1
Normal,Normal,0.223441,tcp,424,8824,5,4
Normal,Normal,0.581033,tcp,7814,15296,4,3
Normal,Normal,1.344913,tcp,1684,10168,3,5
Normal,Normal,0.032675,tcp,7814,15296,5,1
Normal,Normal,0.048658,tcp,4862,79882,5,2
Normal,Normal,0.027074,tcp,2958,32368,2,1
Normal,Normal,0.204206,tcp,1540,1644,12,10
Normal,Normal,1.317601,tcp,1632,10168,5,2
Normal,Normal,0.001118,udp,146,178,5,8
Normal,Normal,1.004815,tcp,1580,10168,5,2
Normal,Normal,0.004498,tcp,528,8824,6,4
Normal,Normal,0.001024,udp,146,178,5,1
Normal,Normal,0.006971,tcp,2262,1918,12,6
Normal,Normal,0.000994,udp,146,178,5,2
Normal,Normal,0.001017,udp,146,178,1,1
Normal,Normal,1.015939,tcp,24136,29148,2,4
Normal,Normal,0.00455,udp,568,312,5,3
Normal,Normal,0.046914,tcp,4342,63878,3,1
Normal,Normal,9.271805,tcp,26040,49682,1,1
Normal,Normal,0.001801,udp,528,304,4,5
Normal,Normal,0.031581,tcp,2854,30622,3,1
Normal,Normal,0.000979,udp,146,178,1,4
Normal,Normal,0.018025,tcp,2958,32368,5,1
Normal,Normal,1.891695,tcp,37232,3380,2,4
Normal,Normal,0.070949,tcp,4862,77276,2,4
Normal,Normal,0.154089,tcp,2158,1918,1,1
Normal,Normal,0.044856,tcp,4862,79882,5,2
Normal,Normal,0.270284,tcp,4544,2872,4,5
Normal,Normal,0.00101,udp,146,178,2,3
Normal,Normal,0.000955,udp,146,178,3,2
Normal,Normal,0.15568,tcp,1540,1644,12,10
Normal,Normal,0.005121,tcp,4232,2456,5,3
Normal,Normal,0.546433,tcp,5080,3080,1,2
Normal,Normal,0.919652,tcp,2934,3740,5,6
Normal,Normal,0.027165,tcp,2854,30622,5,2
Normal,Normal,2.144937,tcp,2934,3742,3,4
Normal,Normal,0.101396,tcp,3806,52014,2,2
Normal,Normal,0.001085,udp,146,178,5,8
Normal,Normal,0.001101,udp,130,162,4,6
Normal,Normal,0.00115,udp,146,178,3,2
Normal,Normal,1.00598,tcp,1580,10168,5,2
Normal,Normal,0.054993,tcp,4238,63878,3,7
Normal,Normal,1.04408,tcp,1580,10168,2,2
Normal,Normal,0.22526,tcp,8928,320,5,4
Normal,Normal,1.213532,tcp,1684,10168,3,3
Normal,Normal,0.001052,udp,146,178,2,3
Normal,Normal,0.00104,udp,146,178,5,3
Normal,Normal,0.005634,tcp,2158,1918,1,4
Normal,Normal,0.044925,tcp,4238,63878,2,10
Normal,Normal,0.115054,tcp,2158,1918,1,2
Normal,Normal,1.063697,tcp,1580,10168,1,2
Normal,Normal,0.103736,tcp,1540,1644,9,7
Normal,Normal,1.201166,tcp,1684,10168,1,2
Normal,Normal,0.045012,tcp,4550,71834,2,2
Normal,Normal,0.036608,tcp,4862,77276,2,8
Normal,Normal,0.001033,udp,146,178,4,3
Normal,Normal,0.052991,tcp,4550,71834,3,1
Normal,Normal,1.222003,tcp,12346,495632,5,3
Normal,Normal,0.001002,udp,130,162,1,2
Normal,Normal,0.111944,tcp,1540,1644,9,7
Normal,Normal,0.001796,udp,528,304,5,3
Normal,Normal,0.001027,udp,146,178,5,3
Normal,Normal,0.008842,tcp,2230,13288,5,2
Normal,Normal,0.067135,udp,528,304,5,3
Normal,Normal,0.160652,tcp,4550,71834,4,1
Normal,Normal,0.001,udp,146,178,2,2
Normal,Normal,0.000996,udp,146,178,5,10
Normal,Normal,0.017697,tcp,2958,32368,2,1
Normal,Normal,0.00106,udp,146,178,2,2
Normal,Normal,0.001037,udp,146,178,5,2
Normal,Normal,0.006693,tcp,4232,2456,2,2
Normal,Normal,0.021964,tcp,2958,32368,12,1
Normal,Normal,0.005022,tcp,4560,2456,5,8
Normal,Normal,0.378273,tcp,4752,3080,3,5
Normal,Normal,0.001071,udp,146,178,2,2
Normal,Normal,0.001011,udp,146,178,4,2
Normal,Normal,0.181765,tcp,1540,1644,12,10
Normal,Normal,0.016964,tcp,2958,32368,2,1
Normal,Normal,0.000986,udp,146,178,2,2
Normal,Normal,11.610024,tcp,37386,1641360,3,4
Normal,Normal,0.024716,tcp,37228,3380,3,6
Normal,Normal,0.035065,tcp,2958,32368,2,3
Normal,Normal,7.884402,tcp,36242,1641360,5,6
Normal,Normal,0.842682,tcp,2934,3740,5,4
Normal,Normal,0.033779,tcp,7816,16782,1,2
Normal,Normal,0.035647,tcp,2854,30622,5,2
Normal,Normal,1.222999,tcp,1684,10168,4,3
Normal,Normal,0.230622,tcp,37232,3276,5,6
Normal,Normal,0.004611,udp,568,312,4,5
Normal,Normal,0.016755,tcp,2854,30622,2,4
Normal,Normal,0.004563,udp,568,312,2,2
Normal,Normal,0.10468,tcp,1540,1644,9,7
Normal,Normal,11.842282,tcp,29836,1298270,3,4
Normal,Normal,0.203917,tcp,1540,1644,12,10
Normal,Normal,0.008003,tcp,2230,13288,2,1
Normal,Normal,0.001139,udp,146,178,1,5
Normal,Normal,0.029966,tcp,4238,63878,2,8
Normal,Normal,0.104992,tcp,1540,1644,9,7
Normal,Normal,0.00101,udp,132,164,12,10
Normal,Normal,0.001026,udp,130,162,5,4
Normal,Normal,0.001102,udp,146,178,1,1
Normal,Normal,0.004939,udp,568,312,5,8
Normal,Normal,0.222496,tcp,424,8824,5,6
Normal,Normal,1.208996,tcp,37268,3380,2,5
Normal,Normal,0.021953,tcp,1044,824,12,1
Normal,Normal,1.16472,tcp,1684,10168,1,3
Normal,Normal,1.045208,tcp,1684,10168,4,2
Normal,Normal,0.274803,tcp,37232,3380,5,1
Normal,Normal,0.001114,udp,146,178,3,6
Normal,Normal,2.111734,tcp,37268,3380,2,1
Normal,Normal,0.524023,tcp,37232,3276,2,6
Normal,Normal,0.000978,udp,146,178,2,3
Normal,Normal,0.104009,tcp,3806,52014,4,2
Normal,Normal,0.018933,tcp,2854,30622,2,2
Normal,Normal,1.280658,tcp,12242,495632,3,5
Normal,Normal,0.030911,tcp,3062,32368,2,5
Normal,Normal,1.844182,tcp,26352,49578,1,6
Normal,Normal,0.001065,udp,146,178,4,2
Normal,Normal,0.001768,udp,528,304,5,8
Normal,Normal,0.005318,tcp,2158,1918,7,5
Normal,Normal,0.07906,tcp,4238,63878,8,6
Normal,Normal,0.001034,udp,132,164,9,5
Normal,Normal,1.021087,tcp,1684,10168,1,2
Normal,Normal,0.194693,tcp,37232,3380,5,8
Normal,Normal,0.02572,tcp,2958,32368,9,4
Normal,Normal,0.019985,tcp,2958,32368,3,3
Normal,Normal,0.004816,tcp,1044,824,9,5
Normal,Normal,0.001829,udp,528,304,1,2
Normal,Normal,0.015157,tcp,2854,30622,5,1
Normal,Normal,0.047029,tcp,8928,424,5,6
Normal,Normal,0.014329,tcp,1044,824,3,6
Normal,Normal,1.962716,tcp,18838,1081890,3,1
Normal,Normal,0.00104,udp,146,178,1,2
Normal,Normal,1.040919,tcp,1684,10168,2,6
Normal,Normal,0.013306,udp,528,304,6,4
Normal,Normal,1.008911,tcp,1580,10168,2,1
Normal,Normal,0.001659,udp,528,304,3,4
Normal,Normal,0.001134,udp,146,178,4,7
Normal,Normal,0.000993,udp,146,178,1,2
Normal,Normal,0.001764,udp,528,304,8,6
Normal,Normal,0.105812,tcp,3806,52014,3,3
Normal,Normal,1.072991,tcp,1684,10168,1,1
Normal,Normal,0.001075,udp,130,162,9,6
Normal,Normal,1.042027,tcp,1580,10168,4,2
Normal,Normal,0.047791,tcp,4862,79882,3,1
Normal,Normal,0.154859,tcp,4966,77276,8,3
Normal,Normal,0.0067,tcp,4908,2448,1,3
Normal,Normal,0.004893,tcp,4560,2456,6,3
Normal,Normal,0.005007,udp,568,312,9,6
Normal,Normal,0.032857,tcp,2958,32368,9,1
Normal,Normal,1.195119,tcp,1684,10168,8,1
Normal,Normal,0.001135,udp,146,178,1,2
Normal,Normal,0.001073,udp,146,178,3,1
Normal,Normal,0.101532,tcp,4862,77276,7,6
Normal,Normal,0.134532,tcp,4862,77276,3,3
Normal,Normal,0.001039,udp,146,178,1,3
Normal,Normal,0.79201,tcp,7814,15296,2,6
Normal,Normal,8.965032,tcp,36658,1641360,2,6
Normal,Normal,0.001161,udp,146,178,1,2
Normal,Normal,0.001013,udp,130,162,1,2
Normal,Normal,2.045814,tcp,37268,3380,2,5
Normal,Normal,0.041179,udp,568,312,6,4
Normal,Normal,0.006286,tcp,4232,2456,8,6
Normal,Normal,0.008864,tcp,2230,13288,1,1
Normal,Normal,0.106075,tcp,3806,52014,6,2
Normal,Normal,0.416568,tcp,4752,3080,6,4
Normal,Normal,0.00107,udp,146,178,3,3
Normal,Normal,0.102757,tcp,7814,15296,9,6
Normal,Normal,0.323795,tcp,37232,3276,2,1
Normal,Normal,1e-06,udp,152,0,1,1
Normal,Normal,0.024875,tcp,2854,30622,9,5
Normal,Normal,0.036883,tcp,2854,30622,2,1
Normal,Normal,0.004878,udp,568,312,6,3
Normal,Normal,0.001041,udp,146,178,8,3
Normal,Normal,0.001019,udp,146,178,1,2
Normal,Normal,0.000956,udp,146,178,7,1
Normal,Normal,0.007001,tcp,2158,1918,2,3
Normal,Normal,0.088753,tcp,1540,1644,9,7
Normal,Normal,0.080941,tcp,4342,63878,1,3
Normal,Normal,0.001411,udp,146,178,8,1
Normal,Normal,1.014051,tcp,1580,10168,3,4
Normal,Normal,0.001727,udp,528,304,7,7
Normal,Normal,0.042919,tcp,2854,30622,9,3
Normal,Normal,0.015887,tcp,2854,30622,3,1
Normal,Normal,0.005942,tcp,4232,2456,3,4
Normal,Normal,0.001728,tcp,216,192,6,2
Normal,Normal,0.004632,udp,568,312,8,6
Normal,Normal,0.00438,udp,568,312,7,7
Normal,Normal,1.370628,tcp,17018,1087890,2,3
Normal,Normal,0.004482,udp,568,312,3,4
Normal,Normal,0.10703,tcp,4550,71834,2,2
Normal,Normal,0.005324,tcp,2158,1918,1,6
Normal,Normal,0.043042,tcp,4446,71834,2,9
Normal,Normal,0.01695,tcp,2958,32368,3,1
Normal,Normal,1.096374,tcp,1684,10168,3,2
Normal,Normal,0.001076,udp,130,162,7,4
Normal,Normal,0.000992,udp,146,178,6,2
Normal,Normal,0.592746,tcp,37268,3276,3,6
Normal,Normal,1.034668,tcp,1580,10168,2,7
Normal,Normal,0.058022,tcp,2854,30622,2,1
Normal,Normal,1.006845,tcp,1684,10168,2,5
Normal,Normal,0.006576,tcp,2262,1918,4,4
Normal,Normal,0.00111,udp,146,178,2,3
Normal,Normal,0.055135,tcp,31414,2762,6,3
Normal,Normal,0.005069,tcp,2158,1918,3,3
Normal,Normal,0.863083,tcp,2918,17186,4,9
Normal,Normal,2.246889,tcp,2934,3740,3,5
Normal,Normal,0.001033,udp,146,178,3,4
Normal,Normal,0.000992,udp,130,162,2,6
Normal,Normal,0.052846,tcp,4862,79882,3,4
Normal,Normal,0.004976,tcp,4232,2456,7,7
Normal,Normal,0.849537,tcp,2918,17186,1,4
Normal,Normal,0.005986,tcp,4560,2456,9,6
Normal,Normal,0.047872,tcp,2854,30622,2,4
Normal,Normal,0.02723,tcp,2854,30622,3,6
Normal,Normal,1.014051,tcp,1580,10168,3,4
Normal,Normal,0.19158,tcp,2158,1918,2,4
Normal,Normal,0.001811,udp,528,304,6,3
Normal,Normal,0.049376,tcp,4238,63878,7,4
Normal,Normal,1.522896,tcp,1684,10168,3,4
Normal,Normal,0.105866,tcp,3806,52014,2,3
Normal,Normal,0.016939,tcp,2958,32368,2,1
Normal,Normal,1.080839,tcp,1684,10168,4,9
Normal,Normal,39.09906,tcp,18578,1087890,1,6
Normal,Normal,0.006146,tcp,2158,1918,3,3
Normal,Normal,0.144461,tcp,320,1884,7,4
Normal,Normal,0.001091,udp,130,162,1,2
Normal,Normal,2.773908,tcp,16810,1078890,1,7
Normal,Normal,1.173591,tcp,18474,1087890,3,3
Normal,Normal,0.982015,tcp,37268,3380,4,5
Normal,Normal,0.024926,tcp,2958,32368,5,2
Normal,Normal,0.064255,tcp,4966,79882,6,1
Normal,Normal,0.864973,tcp,7816,16782,2,1
Normal,Normal,0.017934,tcp,2958,32368,2,2
Normal,Normal,0.029897,tcp,2854,30622,5,5
Normal,Normal,0.0784,tcp,320,1884,7,6
Normal,Normal,0.001057,udp,146,178,5,4
Normal,Normal,0.159183,tcp,4758,76970,2,2
Normal,Normal,0.035952,tcp,37232,3380,3,4
Normal,Normal,0.025157,tcp,37228,3380,7,9
Normal,Normal,0.022979,tcp,2958,32368,4,4
Normal,Normal,0.302518,tcp,8928,320,3,6
Normal,Normal,0.001031,udp,146,178,2,4
Normal,Normal,0.223148,tcp,424,8824,6,9
Normal,Normal,0.155052,tcp,4862,79882,6,2
Normal,Normal,0.376803,tcp,4752,3080,4,3
Normal,Normal,2.162578,tcp,2934,3740,3,6
Normal,Normal,0.00105,udp,130,162,5,1
Normal,Normal,0.046398,tcp,320,1828,6,9
Normal,Normal,0.753382,tcp,7360,15074,1,2
Normal,Normal,0.001967,udp,528,304,9,6
Normal,Normal,0.540081,tcp,37268,3276,3,2
Normal,Normal,0.04747,tcp,320,1884,3,4
Normal,Normal,0.084032,tcp,2230,13288,2,3
Normal,Normal,0.029879,tcp,2854,30622,9,3
Normal,Normal,1.068945,tcp,1684,10168,1,9
Normal,Normal,1.004875,tcp,1580,10168,2,1
Normal,Normal,1.169956,tcp,1684,10168,3,2
Normal,Normal,1.004892,tcp,994,10064,1,4
Normal,Normal,0.000939,udp,132,164,3,1
Normal,Normal,0.00449,udp,568,312,5,4
Normal,Normal,1.122164,tcp,1684,10168,1,9
Normal,Normal,1.107313,tcp,12554,495632,1,4
Normal,Normal,0.024021,tcp,2958,32368,9,3
Normal,Normal,0.039148,tcp,2230,13288,6,1
Normal,Normal,0.00088,udp,146,178,3,3
Normal,Normal,0.000984,udp,146,178,7,2
Normal,Normal,0.036139,udp,528,304,4,3
Normal,Normal,0.013014,tcp,2158,1918,5,2
Normal,Normal,0.001076,udp,130,162,7,4
Normal,Normal,0.004168,tcp,8928,424,7,8
Normal,Normal,39.797947,tcp,18370,1087890,5,2
Normal,Normal,0.000979,udp,146,178,6,4
Normal,Normal,0.021072,tcp,2854,30622,2,2
Normal,Normal,1.404026,tcp,1684,10168,3,5
Normal,Normal,9.632796,tcp,36034,1641360,3,4
Normal,Normal,1.131898,tcp,1684,10168,1,2
Normal,Normal,0.004933,tcp,4352,2456,3,4
Normal,Normal,1.070954,tcp,1684,10168,2,1
Normal,Normal,0.000965,udp,146,178,5,1
Normal,Normal,0.261311,tcp,8928,320,9,8
Normal,Normal,0.155218,tcp,4862,77276,2,2
Normal,Normal,0.152849,tcp,37268,3276,1,3
Normal,Normal,1.188809,tcp,15406,838714,1,8
Normal,Normal,0.000982,udp,146,178,7,7
Normal,Normal,0.001136,udp,146,178,1,1
Normal,Normal,0.256635,tcp,1540,1644,4,6
Normal,Normal,0.123379,udp,568,312,5,4
Normal,Normal,0.00163,udp,528,304,4,5
Normal,Normal,0.019871,tcp,2854,30622,5,4
Normal,Normal,1.298672,tcp,1684,10168,4,5
Normal,Normal,0.031834,tcp,3806,52014,2,4
Normal,Normal,0.248867,tcp,1540,1644,4,6
Normal,Normal,0.04892,tcp,4966,77276,5,2
Normal,Normal,0.137745,tcp,4232,2560,4,5
Normal,Normal,0.001647,udp,528,304,5,4
Normal,Normal,0.020864,tcp,2854,30622,4,3
Normal,Normal,0.001009,udp,146,178,4,4
Normal,Normal,0.02752,tcp,37268,3380,2,2
Normal,Normal,0.151122,tcp,2262,1918,4,1
Normal,Normal,0.045017,tcp,4238,63878,5,2
Normal,Normal,0.004033,tcp,528,8824,7,8
Normal,Normal,0.028286,tcp,37232,3380,5,2
Normal,Normal,9.540081,tcp,26456,49682,1,6
Normal,Normal,0.001004,udp,130,162,1,2
Normal,Normal,0.023011,tcp,37228,3380,4,9
Normal,Normal,0.001288,udp,146,178,3,1
Normal,Normal,0.001025,udp,146,178,1,4
Normal,Normal,0.026037,tcp,2958,32368,5,1
Normal,Normal,0.005748,tcp,2158,1918,1,4
